x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5
739.656528,0.05,-51.55311635,739.656528,0.05,-51.74327716,1019.957478,0.6,-30.79482517,739.656528,0.05,-50.62627787,739.656528,0.05,-52.93268888
739.656528,0.06,-53.03490046,739.656528,0.06,-51.2441348,956.2897738,0.6,-30.78216697,739.656528,0.06,-49.77488956,739.656528,0.06,-50.72223401
739.656528,0.07,-49.41878462,739.656528,0.07,-50.46828102,45.11836587,0.58,-30.77527089,739.656528,0.07,-49.56564374,739.656528,0.07,-50.27642532
739.656528,0.08,-48.72128147,739.656528,0.08,-48.93172672,36.92637139,0.17,-30.76728963,739.656528,0.08,-48.69562355,739.656528,0.08,-49.84446787
739.656528,0.09,-48.50927345,739.656528,0.09,-48.28243396,392.745786,0.6,-30.75861689,739.656528,0.09,-48.10440333,739.656528,0.09,-48.0034874
739.656528,0.11,-46.8167694,739.656528,0.11,-46.65734084,418.0924994,0.6,-30.75567445,739.656528,0.11,-46.67059445,739.656528,0.11,-47.02020528
739.656528,0.12,-46.42382525,739.656528,0.12,-45.86968663,896.6758182,0.6,-30.74272246,739.656528,0.12,-46.14997436,739.656528,0.12,-46.13530319
739.656528,0.13,-45.35484921,739.656528,0.13,-45.20756185,39.30662544,0.46,-30.7390766,739.656528,0.13,-45.66105412,739.656528,0.13,-45.67126426
739.656528,0.14,-44.73168903,739.656528,0.14,-45.05015286,445.1627894,0.6,-30.73140374,739.656528,0.14,-44.80801444,739.656528,0.14,-44.93563316
739.656528,0.15,-43.90706788,739.656528,0.15,-44.08936378,840.8575076,0.6,-30.7287359,739.656528,0.15,-44.09701946,739.656528,0.15,-44.39886924
739.656528,0.16,-43.42026343,739.656528,0.16,-43.4359234,43.51906916,0.45,-30.72805538,739.656528,0.16,-43.63288068,739.656528,0.16,-43.63588763
739.656528,0.17,-43.2126877,739.656528,0.17,-43.0443783,45.11836587,0.59,-30.71198641,739.656528,0.17,-42.96085856,739.656528,0.17,-43.16765741
739.656528,0.18,-42.44702357,739.656528,0.18,-42.57330877,504.9508815,0.6,-30.71084361,739.656528,0.18,-42.6642678,739.656528,0.18,-42.86325575
739.656528,0.19,-42.10533588,739.656528,0.19,-42.16256,788.5931719,0.6,-30.70644619,739.656528,0.19,-42.05817289,739.656528,0.19,-42.21804842
739.656528,0.1,-47.27149574,739.656528,0.1,-47.17079608,474.0738591,0.6,-30.69532582,739.656528,0.1,-46.76950962,739.656528,0.1,-47.82902012
739.656528,0.21,-41.22760981,739.656528,0.21,-41.26716482,739.656528,0.6,-30.68861527,739.656528,0.21,-41.1782108,739.656528,0.21,-41.47130206
739.656528,0.22,-40.88409856,739.656528,0.22,-40.97409404,650.9323038,0.6,-30.68834917,739.656528,0.22,-40.89788778,739.656528,0.22,-41.16442559
739.656528,0.23,-40.44185481,739.656528,0.23,-40.58578927,35.84866235,0.46,-30.68814125,739.656528,0.23,-40.60242369,739.656528,0.23,-40.83555333
739.656528,0.24,-40.17549906,739.656528,0.24,-40.14612026,573.1466143,0.6,-30.68633748,739.656528,0.24,-40.31390048,739.656528,0.24,-40.3950988
739.656528,0.25,-39.76070734,739.656528,0.25,-39.7741218,537.9275415,0.6,-30.68247045,739.656528,0.25,-39.89545903,739.656528,0.25,-40.06711077
739.656528,0.26,-39.3889577,739.656528,0.26,-39.44084991,693.8357004,0.6,-30.68036121,739.656528,0.26,-39.53240298,739.656528,0.26,-39.69766019
739.656528,0.27,-39.11216727,739.656528,0.27,-39.15280406,610.760584,0.6,-30.6798786,739.656528,0.27,-39.26634051,739.656528,0.27,-39.37100892
739.656528,0.28,-38.77124734,739.656528,0.28,-38.84976468,43.51906916,0.46,-30.66886553,739.656528,0.28,-38.8157925,739.656528,0.28,-39.02935075
739.656528,0.29,-38.52927314,739.656528,0.29,-38.53480341,36.92637139,0.47,-30.66435956,739.656528,0.29,-38.55815347,739.656528,0.29,-38.77565038
739.656528,0.2,-41.55210856,739.656528,0.2,-41.66589352,42.02160034,0.45,-30.63960822,739.656528,0.2,-41.67263674,739.656528,0.2,-41.88332487
739.656528,0.31,-37.87057125,739.656528,0.31,-37.90841188,36.92637139,0.16,-30.56678591,739.656528,0.31,-37.90254066,739.656528,0.31,-38.11209855
739.656528,0.32,-37.58877424,739.656528,0.32,-37.71135851,40.61947597,0.26,-30.56201286,739.656528,0.32,-37.65019969,739.656528,0.32,-37.84534808
739.656528,0.33,-37.35109117,739.656528,0.33,-37.36603594,39.30662544,0.47,-30.52930114,739.656528,0.33,-37.40569061,739.656528,0.33,-37.58820239
739.656528,0.34,-37.09238148,739.656528,0.34,-37.0938113,42.02160034,0.46,-30.51218361,739.656528,0.34,-37.14415645,739.656528,0.34,-37.3342332
739.656528,0.35,-36.8371754,739.656528,0.35,-36.87545695,40.61947597,0.27,-30.50682124,739.656528,0.35,-36.91138069,739.656528,0.35,-37.11074859
739.656528,0.36,-36.62127797,739.656528,0.36,-36.64729286,45.11836587,0.6,-30.4509331,739.656528,0.36,-36.71078146,739.656528,0.36,-36.8261319
739.656528,0.37,-36.34693122,739.656528,0.37,-36.38490643,43.51906916,0.47,-30.4429653,739.656528,0.37,-36.45747714,739.656528,0.37,-36.58575594
739.656528,0.38,-36.10473035,739.656528,0.38,-36.14715916,35.84866235,0.47,-30.41526498,739.656528,0.38,-36.1986202,739.656528,0.38,-36.36778218
739.656528,0.39,-35.90396442,739.656528,0.39,-35.92036626,40.61947597,0.28,-30.40629727,739.656528,0.39,-35.96464705,739.656528,0.39,-36.13439064
739.656528,0.3,-38.23233312,739.656528,0.3,-38.22536609,36.92637139,0.48,-30.38051918,739.656528,0.3,-38.2331707,739.656528,0.3,-38.4434531
739.656528,0.41,-35.45826406,739.656528,0.41,-35.49409368,42.02160034,0.47,-30.37517453,739.656528,0.41,-35.53817511,739.656528,0.41,-35.72647178
739.656528,0.42,-35.26495084,739.656528,0.42,-35.29020366,43.51906916,0.48,-30.35683874,739.656528,0.42,-35.3285363,739.656528,0.42,-35.49461999
739.656528,0.43,-35.05587677,739.656528,0.43,-35.07155417,39.30662544,0.48,-30.33665749,739.656528,0.43,-35.1696532,739.656528,0.43,-35.30856338
739.656528,0.44,-34.84494704,739.656528,0.44,-34.898507,40.61947597,0.3,-30.33360414,739.656528,0.44,-34.92865105,739.656528,0.44,-35.09664716
739.656528,0.45,-34.64026063,739.656528,0.45,-34.70245982,36.92637139,0.49,-30.32362291,739.656528,0.45,-34.78287529,739.656528,0.45,-34.9112015
739.656528,0.46,-34.48227057,739.656528,0.46,-34.52953065,36.92637139,0.15,-30.29512631,739.656528,0.46,-34.58088659,739.656528,0.46,-34.71093048
739.656528,0.47,-34.29438247,739.656528,0.47,-34.33631803,40.61947597,0.29,-30.2797965,739.656528,0.47,-34.37332323,739.656528,0.47,-34.54581031
739.656528,0.48,-34.11211932,739.656528,0.48,-34.15366177,36.92637139,0.14,-30.26194341,739.656528,0.48,-34.21058249,739.656528,0.48,-34.35012573
739.656528,0.49,-33.9484851,739.656528,0.49,-33.97742013,39.30662544,0.49,-30.2487637,739.656528,0.49,-34.00491981,739.656528,0.49,-34.17625954
739.656528,0.4,-35.67881807,739.656528,0.4,-35.70597792,40.61947597,0.31,-30.20549493,739.656528,0.4,-35.72742614,739.656528,0.4,-35.90358273
739.656528,0.51,-33.61227474,739.656528,0.51,-33.65352269,42.02160034,0.48,-30.1965445,739.656528,0.51,-33.69470016,739.656528,0.51,-33.88835669
739.656528,0.52,-33.48103546,739.656528,0.52,-33.5230349,35.84866235,0.48,-30.19197995,739.656528,0.52,-33.58347288,739.656528,0.52,-33.80205386
739.656528,0.53,-33.42159577,739.656528,0.53,-33.48274963,43.51906916,0.49,-30.18242087,739.656528,0.53,-33.50433344,739.656528,0.53,-33.78797506
739.656528,0.54,-33.42523307,739.656528,0.54,-33.49658301,43.51906916,0.5,-30.14104943,739.656528,0.54,-33.52105139,739.656528,0.54,-33.8385172
739.656528,0.55,-33.46362524,739.656528,0.55,-33.55531118,40.61947597,0.32,-30.10351573,739.656528,0.55,-33.58945381,739.656528,0.55,-34.00350841
739.656528,0.56,-33.63853603,739.656528,0.56,-33.75391045,36.92637139,0.13,-30.07576906,739.656528,0.56,-33.78375816,739.656528,0.56,-34.66599034
739.656528,0.57,-34.22317298,739.656528,0.57,-34.40508952,36.92637139,0.5,-30.02712515,739.656528,0.57,-34.40547203,739.656528,0.57,-34.75203223
739.656528,0.58,-34.38172649,739.656528,0.58,-34.37373234,42.02160034,0.49,-30.01241342,739.656528,0.58,-34.4089666,739.656528,0.58,-33.76362121
739.656528,0.59,-33.4866268,739.656528,0.59,-33.34987679,40.61947597,0.33,-30.01161698,739.656528,0.59,-33.41369434,739.656528,0.59,-32.09854441
739.656528,0.5,-33.75974882,739.656528,0.5,-33.82371933,35.84866235,0.49,-30.00675047,739.656528,0.5,-33.83473404,739.656528,0.5,-34.02522163
739.656528,0.6,-31.98752803,739.656528,0.6,-31.76460563,39.30662544,0.5,-29.93785466,739.656528,0.6,-31.83359734,739.656528,0.6,-30.33561055
788.5931719,0.05,-51.51160636,788.5931719,0.05,-52.91771616,43.51906916,0.51,-29.93216289,788.5931719,0.05,-52.36603142,788.5931719,0.05,-52.16830947
788.5931719,0.06,-52.64658428,788.5931719,0.06,-51.90469494,42.02160034,0.5,-29.91110143,788.5931719,0.06,-50.29266448,788.5931719,0.06,-52.73302995
788.5931719,0.07,-50.14744912,788.5931719,0.07,-50.46402403,36.92637139,0.12,-29.90646898,788.5931719,0.07,-49.34432582,788.5931719,0.07,-49.8719655
788.5931719,0.08,-48.67046314,788.5931719,0.08,-49.38416495,40.61947597,0.34,-29.89766638,788.5931719,0.08,-48.60215059,788.5931719,0.08,-49.70943077
788.5931719,0.09,-48.32880202,788.5931719,0.09,-47.87606615,36.92637139,0.51,-29.89632528,788.5931719,0.09,-48.00307357,788.5931719,0.09,-47.67435199
788.5931719,0.11,-47.03444589,788.5931719,0.11,-46.81093031,43.51906916,0.52,-29.8603818,788.5931719,0.11,-46.58354155,788.5931719,0.11,-47.02975551
788.5931719,0.12,-46.05749456,788.5931719,0.12,-46.38576607,39.30662544,0.51,-29.84159325,788.5931719,0.12,-45.71012418,788.5931719,0.12,-46.18700229
788.5931719,0.13,-45.33111512,788.5931719,0.13,-45.47733898,43.51906916,0.53,-29.76989804,788.5931719,0.13,-45.70649078,788.5931719,0.13,-45.51313016
788.5931719,0.14,-44.54629163,788.5931719,0.14,-44.59079511,36.92637139,0.52,-29.75794239,788.5931719,0.14,-44.77115079,788.5931719,0.14,-44.74883995
788.5931719,0.15,-44.12735812,788.5931719,0.15,-44.15911835,35.84866235,0.5,-29.73465195,788.5931719,0.15,-44.54191087,788.5931719,0.15,-44.18826973
788.5931719,0.16,-43.48048345,788.5931719,0.16,-43.57475944,40.61947597,0.35,-29.72727468,788.5931719,0.16,-43.3935499,788.5931719,0.16,-43.71432351
788.5931719,0.17,-43.16791438,788.5931719,0.17,-42.95868033,40.61947597,0.36,-29.70323881,788.5931719,0.17,-42.8096976,788.5931719,0.17,-43.13398319
788.5931719,0.18,-42.63787388,788.5931719,0.18,-42.73163742,42.02160034,0.51,-29.6991044,788.5931719,0.18,-42.61729587,788.5931719,0.18,-42.69847435
788.5931719,0.19,-42.0789773,788.5931719,0.19,-42.0728986,39.30662544,0.52,-29.67605081,788.5931719,0.19,-42.20254089,788.5931719,0.19,-42.49272902
788.5931719,0.1,-47.12323542,788.5931719,0.1,-47.01913441,36.92637139,0.11,-29.61803098,788.5931719,0.1,-46.74628104,788.5931719,0.1,-47.4470001
788.5931719,0.21,-41.15431843,788.5931719,0.21,-41.34063453,40.61947597,0.37,-29.59864699,788.5931719,0.21,-41.2817211,788.5931719,0.21,-41.53101385
788.5931719,0.22,-40.88300229,788.5931719,0.22,-40.88002746,38.07736465,0.52,-29.59784269,788.5931719,0.22,-40.84900421,788.5931719,0.22,-41.09816188
788.5931719,0.23,-40.48642926,788.5931719,0.23,-40.61771535,42.02160034,0.52,-29.5939099,788.5931719,0.23,-40.51880618,788.5931719,0.23,-40.70037788
788.5931719,0.24,-40.07252651,788.5931719,0.24,-40.08468468,35.84866235,0.51,-29.5913397,788.5931719,0.24,-40.14295972,788.5931719,0.24,-40.43764352
788.5931719,0.25,-39.76364764,788.5931719,0.25,-39.83550645,43.51906916,0.54,-29.58959938,788.5931719,0.25,-39.93555716,788.5931719,0.25,-39.98214847
788.5931719,0.26,-39.40366778,788.5931719,0.26,-39.41482033,39.30662544,0.53,-29.55024971,788.5931719,0.26,-39.58949177,788.5931719,0.26,-39.70939404
788.5931719,0.27,-39.14830182,788.5931719,0.27,-39.20398542,43.51906916,0.55,-29.53445432,788.5931719,0.27,-39.21102154,788.5931719,0.27,-39.38362615
788.5931719,0.28,-38.7810563,788.5931719,0.28,-38.88003818,36.92637139,0.53,-29.51557269,788.5931719,0.28,-38.89755492,788.5931719,0.28,-39.07995845
788.5931719,0.29,-38.51158321,788.5931719,0.29,-38.5457148,42.02160034,0.53,-29.51470028,788.5931719,0.29,-38.52940663,788.5931719,0.29,-38.72461265
788.5931719,0.2,-41.4192995,788.5931719,0.2,-41.61411097,38.07736465,0.51,-29.50219025,788.5931719,0.2,-41.6286616,788.5931719,0.2,-41.93575946
788.5931719,0.31,-37.88171368,788.5931719,0.31,-37.94896331,38.07736465,0.53,-29.48449609,788.5931719,0.31,-37.94333358,788.5931719,0.31,-38.11661476
788.5931719,0.32,-37.59953646,788.5931719,0.32,-37.63379148,38.07736465,0.5,-29.4660607,788.5931719,0.32,-37.72796409,788.5931719,0.32,-37.84414755
788.5931719,0.33,-37.31808446,788.5931719,0.33,-37.3797845,36.92637139,0.54,-29.45777569,788.5931719,0.33,-37.45861009,788.5931719,0.33,-37.50357797
788.5931719,0.34,-37.08606592,788.5931719,0.34,-37.13510918,36.92637139,0.09,-29.45192851,788.5931719,0.34,-37.16675391,788.5931719,0.34,-37.32648273
788.5931719,0.35,-36.83569593,788.5931719,0.35,-36.90491148,40.61947597,0.38,-29.43393524,788.5931719,0.35,-36.93144209,788.5931719,0.35,-37.08313585
788.5931719,0.36,-36.58456361,788.5931719,0.36,-36.62592875,35.84866235,0.52,-29.42088791,788.5931719,0.36,-36.65013842,788.5931719,0.36,-36.86433182
788.5931719,0.37,-36.32359831,788.5931719,0.37,-36.40080629,36.92637139,0.1,-29.41512039,788.5931719,0.37,-36.43927643,788.5931719,0.37,-36.61914815
788.5931719,0.38,-36.13360407,788.5931719,0.38,-36.18088164,40.61947597,0.39,-29.4040353,788.5931719,0.38,-36.18469518,788.5931719,0.38,-36.39398483
788.5931719,0.39,-35.89805195,788.5931719,0.39,-35.89427345,38.07736465,0.49,-29.40130452,788.5931719,0.39,-35.96993098,788.5931719,0.39,-36.10918056
788.5931719,0.3,-38.1897728,788.5931719,0.3,-38.2707504,43.51906916,0.56,-29.36526908,788.5931719,0.3,-38.27203508,788.5931719,0.3,-38.43513452
788.5931719,0.41,-35.46067131,788.5931719,0.41,-35.50929583,42.02160034,0.54,-29.36426272,788.5931719,0.41,-35.5719679,788.5931719,0.41,-35.71146606
788.5931719,0.42,-35.25214514,788.5931719,0.42,-35.28211423,38.07736465,0.48,-29.3533866,788.5931719,0.42,-35.33031973,788.5931719,0.42,-35.49723992
788.5931719,0.43,-35.04498801,788.5931719,0.43,-35.07487239,39.30662544,0.54,-29.34407102,788.5931719,0.43,-35.10679812,788.5931719,0.43,-35.281601
788.5931719,0.44,-34.84084244,788.5931719,0.44,-34.92515119,43.51906916,0.57,-29.34315559,788.5931719,0.44,-34.92787654,788.5931719,0.44,-35.05969319
788.5931719,0.45,-34.65821631,788.5931719,0.45,-34.74697277,38.07736465,0.54,-29.33458284,788.5931719,0.45,-34.70770348,788.5931719,0.45,-34.89339257
788.5931719,0.46,-34.47664101,788.5931719,0.46,-34.54908049,40.61947597,0.4,-29.30158108,788.5931719,0.46,-34.56665787,788.5931719,0.46,-34.68881978
788.5931719,0.47,-34.27959805,788.5931719,0.47,-34.34565608,38.07736465,0.47,-29.28111128,788.5931719,0.47,-34.35581283,788.5931719,0.47,-34.53394755
788.5931719,0.48,-34.10954266,788.5931719,0.48,-34.18207008,38.07736465,0.46,-29.2188422,788.5931719,0.48,-34.19379516,788.5931719,0.48,-34.34641238
788.5931719,0.49,-33.93053761,788.5931719,0.49,-33.97081663,36.92637139,0.55,-29.21785627,788.5931719,0.49,-33.99895928,788.5931719,0.49,-34.17678561
788.5931719,0.4,-35.67667807,788.5931719,0.4,-35.74406323,42.02160034,0.55,-29.21092256,788.5931719,0.4,-35.72534085,788.5931719,0.4,-35.92312613
788.5931719,0.51,-33.60086669,788.5931719,0.51,-33.64858758,35.84866235,0.53,-29.19353252,788.5931719,0.51,-33.67648461,788.5931719,0.51,-33.89869151
788.5931719,0.52,-33.47073248,788.5931719,0.52,-33.54662064,43.51906916,0.58,-29.16474289,788.5931719,0.52,-33.53976119,788.5931719,0.52,-33.80532163
788.5931719,0.53,-33.4100422,788.5931719,0.53,-33.50868334,39.30662544,0.55,-29.15808454,788.5931719,0.53,-33.51970605,788.5931719,0.53,-33.80476982
788.5931719,0.54,-33.42622352,788.5931719,0.54,-33.52776886,40.61947597,0.41,-29.13934863,788.5931719,0.54,-33.51138102,788.5931719,0.54,-33.83916196
788.5931719,0.55,-33.47136053,788.5931719,0.55,-33.57451784,38.07736465,0.45,-29.13823723,788.5931719,0.55,-33.57919732,788.5931719,0.55,-34.02439132
788.5931719,0.56,-33.64904916,788.5931719,0.56,-33.79453078,36.92637139,0.08,-29.13460791,788.5931719,0.56,-33.77426558,788.5931719,0.56,-34.66044924
788.5931719,0.57,-34.2738102,788.5931719,0.57,-34.44420474,38.07736465,0.55,-29.0923045,788.5931719,0.57,-34.43550601,788.5931719,0.57,-34.76733055
788.5931719,0.58,-34.36981672,788.5931719,0.58,-34.38144644,38.07736465,0.44,-29.07414,788.5931719,0.58,-34.38773115,788.5931719,0.58,-33.75292333
788.5931719,0.59,-33.47484458,788.5931719,0.59,-33.31857636,36.92637139,0.56,-29.06116863,788.5931719,0.59,-33.36789983,788.5931719,0.59,-32.11336029
788.5931719,0.5,-33.76052129,788.5931719,0.5,-33.80707579,39.30662544,0.56,-29.06043059,788.5931719,0.5,-33.86329404,788.5931719,0.5,-34.03464561
788.5931719,0.6,-31.9547677,788.5931719,0.6,-31.74718407,40.61947597,0.42,-29.04946079,788.5931719,0.6,-31.79275674,788.5931719,0.6,-30.36211287
840.8575076,0.05,-52.18632188,840.8575076,0.05,-52.15932661,43.51906916,0.59,-29.04660207,840.8575076,0.05,-49.30375275,840.8575076,0.05,-53.53068953
840.8575076,0.06,-52.15031328,840.8575076,0.06,-50.84745865,42.02160034,0.56,-29.03977014,840.8575076,0.06,-52.84252782,840.8575076,0.06,-50.51801651
840.8575076,0.07,-50.78074203,840.8575076,0.07,-50.96164333,38.07736465,0.56,-29.02427168,840.8575076,0.07,-50.78559853,840.8575076,0.07,-49.91587432
840.8575076,0.08,-48.54241065,840.8575076,0.08,-48.57861611,43.51906916,0.6,-29.02119818,840.8575076,0.08,-50.51862077,840.8575076,0.08,-49.316981
840.8575076,0.09,-48.02947713,840.8575076,0.09,-48.66223948,36.92637139,0.07,-29.01338211,840.8575076,0.09,-48.4686179,840.8575076,0.09,-48.35102728
840.8575076,0.11,-46.66821733,840.8575076,0.11,-46.82783031,38.07736465,0.43,-28.99722358,840.8575076,0.11,-47.01848878,840.8575076,0.11,-46.79267832
840.8575076,0.12,-46.30532782,840.8575076,0.12,-46.07550185,35.84866235,0.54,-28.9857291,840.8575076,0.12,-46.64470484,840.8575076,0.12,-46.29774258
840.8575076,0.13,-45.38733576,840.8575076,0.13,-45.14846775,36.92637139,0.57,-28.97346729,840.8575076,0.13,-45.73771214,840.8575076,0.13,-45.71617517
840.8575076,0.14,-44.79157983,840.8575076,0.14,-45.22391997,40.61947597,0.43,-28.95682392,840.8575076,0.14,-44.89824308,840.8575076,0.14,-45.10933578
840.8575076,0.15,-44.14116389,840.8575076,0.15,-44.42923863,42.02160034,0.57,-28.93352442,840.8575076,0.15,-44.50249885,840.8575076,0.15,-44.3946423
840.8575076,0.16,-43.42159969,840.8575076,0.16,-43.48563919,38.07736465,0.42,-28.92100104,840.8575076,0.16,-43.28774712,840.8575076,0.16,-43.81152611
840.8575076,0.17,-42.77864903,840.8575076,0.17,-42.80524264,36.92637139,0.05,-28.90868783,840.8575076,0.17,-42.98373329,840.8575076,0.17,-43.26473203
840.8575076,0.18,-42.57334423,840.8575076,0.18,-42.64213936,40.61947597,0.44,-28.90400881,840.8575076,0.18,-42.67586996,840.8575076,0.18,-42.67370504
840.8575076,0.19,-41.97321803,840.8575076,0.19,-42.09850534,35.84866235,0.55,-28.86604405,840.8575076,0.19,-42.12917768,840.8575076,0.19,-42.15846443
840.8575076,0.1,-46.56934658,840.8575076,0.1,-47.23081838,38.07736465,0.41,-28.85514049,840.8575076,0.1,-47.64337955,840.8575076,0.1,-47.3759164
840.8575076,0.21,-41.23662438,840.8575076,0.21,-41.29789356,42.02160034,0.58,-28.83486973,840.8575076,0.21,-41.41710051,840.8575076,0.21,-41.37793264
840.8575076,0.22,-40.87871235,840.8575076,0.22,-41.01061907,39.30662544,0.57,-28.83428124,840.8575076,0.22,-40.82126173,840.8575076,0.22,-41.16610479
840.8575076,0.23,-40.44993318,840.8575076,0.23,-40.66551149,36.92637139,0.06,-28.81217832,840.8575076,0.23,-40.54892433,840.8575076,0.23,-40.64872849
840.8575076,0.24,-40.15927929,840.8575076,0.24,-40.21270953,40.61947597,0.45,-28.79786217,840.8575076,0.24,-40.17767777,840.8575076,0.24,-40.31818044
840.8575076,0.25,-39.71302922,840.8575076,0.25,-39.85509747,38.07736465,0.57,-28.7968524,840.8575076,0.25,-39.86284015,840.8575076,0.25,-40.06996576
840.8575076,0.26,-39.42229694,840.8575076,0.26,-39.39741406,38.07736465,0.4,-28.78655024,840.8575076,0.26,-39.57343885,840.8575076,0.26,-39.6665841
840.8575076,0.27,-39.04643574,840.8575076,0.27,-39.14371047,38.07736465,0.39,-28.77460221,840.8575076,0.27,-39.32883151,840.8575076,0.27,-39.39386022
840.8575076,0.28,-38.7815633,840.8575076,0.28,-38.8510962,36.92637139,0.58,-28.76180411,840.8575076,0.28,-38.8594482,840.8575076,0.28,-39.06023799
840.8575076,0.29,-38.48509955,840.8575076,0.29,-38.53574253,39.30662544,0.58,-28.75649403,840.8575076,0.29,-38.60540447,840.8575076,0.29,-38.77229703
840.8575076,0.2,-41.6348436,840.8575076,0.2,-41.74428587,40.61947597,0.46,-28.6852286,840.8575076,0.2,-41.66839472,840.8575076,0.2,-41.87123618
840.8575076,0.31,-37.85280212,840.8575076,0.31,-37.87901923,38.07736465,0.58,-28.6818091,840.8575076,0.31,-37.95665131,840.8575076,0.31,-38.19603295
840.8575076,0.32,-37.59067845,840.8575076,0.32,-37.6551009,42.02160034,0.59,-28.67953537,840.8575076,0.32,-37.70548802,840.8575076,0.32,-37.927276
840.8575076,0.33,-37.31284209,840.8575076,0.33,-37.43459016,38.07736465,0.38,-28.65606672,840.8575076,0.33,-37.45479453,840.8575076,0.33,-37.57553063
840.8575076,0.34,-37.07201448,840.8575076,0.34,-37.09732694,35.84866235,0.56,-28.65369668,840.8575076,0.34,-37.18481999,840.8575076,0.34,-37.37057946
840.8575076,0.35,-36.84829222,840.8575076,0.35,-36.86050511,40.61947597,0.47,-28.64107158,840.8575076,0.35,-36.95315786,840.8575076,0.35,-37.07664188
840.8575076,0.36,-36.58813821,840.8575076,0.36,-36.60626797,42.02160034,0.6,-28.60499979,840.8575076,0.36,-36.72647621,840.8575076,0.36,-36.84346393
840.8575076,0.37,-36.36983206,840.8575076,0.37,-36.42682387,38.07736465,0.37,-28.57101618,840.8575076,0.37,-36.41978235,840.8575076,0.37,-36.57085112
840.8575076,0.38,-36.09331682,840.8575076,0.38,-36.2052805,36.92637139,0.59,-28.55802263,840.8575076,0.38,-36.21015489,840.8575076,0.38,-36.40408017
840.8575076,0.39,-35.85763642,840.8575076,0.39,-35.94307094,40.61947597,0.48,-28.5454872,840.8575076,0.39,-35.95790581,840.8575076,0.39,-36.08964669
840.8575076,0.3,-38.1665325,840.8575076,0.3,-38.24703263,38.07736465,0.36,-28.52638294,840.8575076,0.3,-38.19234295,840.8575076,0.3,-38.39987893
840.8575076,0.41,-35.47206896,840.8575076,0.41,-35.49668642,39.30662544,0.59,-28.52196417,840.8575076,0.41,-35.53382521,840.8575076,0.41,-35.72618638
840.8575076,0.42,-35.21982184,840.8575076,0.42,-35.3034954,36.92637139,0.6,-28.48313824,840.8575076,0.42,-35.36186713,840.8575076,0.42,-35.4924953
840.8575076,0.43,-35.05014951,840.8575076,0.43,-35.10947394,35.84866235,0.57,-28.47238169,840.8575076,0.43,-35.14130752,840.8575076,0.43,-35.30552507
840.8575076,0.44,-34.82044547,840.8575076,0.44,-34.90968549,38.07736465,0.59,-28.46378771,840.8575076,0.44,-34.93538412,840.8575076,0.44,-35.09575208
840.8575076,0.45,-34.62656134,840.8575076,0.45,-34.70198091,39.30662544,0.6,-28.45764608,840.8575076,0.45,-34.79275315,840.8575076,0.45,-34.92026758
840.8575076,0.46,-34.47320283,840.8575076,0.46,-34.52319275,40.61947597,0.49,-28.45149403,840.8575076,0.46,-34.57107956,840.8575076,0.46,-34.72510584
840.8575076,0.47,-34.29105639,840.8575076,0.47,-34.33916554,40.61947597,0.5,-28.36158001,840.8575076,0.47,-34.36800975,840.8575076,0.47,-34.53804766
840.8575076,0.48,-34.11191045,840.8575076,0.48,-34.18384991,38.07736465,0.6,-28.3373137,840.8575076,0.48,-34.19579432,840.8575076,0.48,-34.35409062
840.8575076,0.49,-33.92084932,840.8575076,0.49,-33.99254577,35.84866235,0.58,-28.31392998,840.8575076,0.49,-34.02332404,840.8575076,0.49,-34.17709867
840.8575076,0.4,-35.65441363,840.8575076,0.4,-35.73060965,40.61947597,0.51,-28.21815738,840.8575076,0.4,-35.77732392,840.8575076,0.4,-35.92434305
840.8575076,0.51,-33.61990453,840.8575076,0.51,-33.63649145,40.61947597,0.52,-28.13983768,840.8575076,0.51,-33.68977235,840.8575076,0.51,-33.86918151
840.8575076,0.52,-33.46320926,840.8575076,0.52,-33.51108544,35.84866235,0.59,-28.13102927,840.8575076,0.52,-33.55082716,840.8575076,0.52,-33.78292866
840.8575076,0.53,-33.40098693,840.8575076,0.53,-33.48912073,40.61947597,0.53,-28.08550679,840.8575076,0.53,-33.52084079,840.8575076,0.53,-33.79489974
840.8575076,0.54,-33.41245763,840.8575076,0.54,-33.48690542,35.84866235,0.6,-27.99763654,840.8575076,0.54,-33.55430084,840.8575076,0.54,-33.83692861
840.8575076,0.55,-33.47318386,840.8575076,0.55,-33.51717001,40.61947597,0.54,-27.97436656,840.8575076,0.55,-33.57699772,840.8575076,0.55,-34.00777044
840.8575076,0.56,-33.67033941,840.8575076,0.56,-33.74739413,40.61947597,0.55,-27.91057016,840.8575076,0.56,-33.82923842,840.8575076,0.56,-34.69075632
840.8575076,0.57,-34.29927689,840.8575076,0.57,-34.4018155,40.61947597,0.56,-27.82387197,840.8575076,0.57,-34.49297795,840.8575076,0.57,-34.75183456
840.8575076,0.58,-34.37818332,840.8575076,0.58,-34.3594175,40.61947597,0.57,-27.71633776,840.8575076,0.58,-34.44469078,840.8575076,0.58,-33.76155855
840.8575076,0.59,-33.49208575,840.8575076,0.59,-33.34033437,40.61947597,0.58,-27.63335357,840.8575076,0.59,-33.38608252,840.8575076,0.59,-32.12406374
